fundName,schemeGroupName,changePercent,schemeGroupId,schemeName,schemeId,schemeid,AUM,launchDate,1Day,7Day,15Day,30Day,3Month,6Month,1Year,2Year,3Year,5Year,7Year,10Year,15Year,20Year,25Year,D30Quarter,M3Quarter,M6Quarter,Y1Quarter,Y2Quarter,Y3Quarter,Y5Quarter,Y10Quarter,Y15Quarter,Y20Quarter,sinceInceptionReturn,fundRat,category,currentNav,isRecommended,minAmount,sipMinAmount,sipMinAmountBSE,1YearSIPReturn,3YearSIPReturn,5YearSIPReturn,10YearSIPReturn,15YearSIPReturn,20YearSIPReturn,sinceInceptionSIPReturn,expenseRatio
LIC Mutual Fund,LIC MF Long Term Value Fund,-3.13225,cabf85034628eb31cd45363fb43af58a,LIC MF Long Term Value Fund (G),1b5e030d26863017deaa1b3031704027,1b5e030d26863017deaa1b3031704027,127,20-08-2018 00:00,-3.1322,-6.14,-5.36,-3.8,0.28,15.12,36.89,26.31,15.72,20.62,0,0,0,0,0,C,B,B,C,,C,B,B,B,A,16.16,2,Equity: Value,25.05,0,5000,300,1000,48.605,29.4225,26.071,,,,23.0218,2.51
Edelweiss Mutual Fund,Edelweiss Nifty 100 Quality 30 Index Fund,-0.755631,faf963a731f77f85719f424e820d7292,Edelweiss Nifty 100 Quality 30 Index Fund Reg (G),e7ce81ec537ea1e4c022b94530228e89,e7ce81ec537ea1e4c022b94530228e89,54,25-05-2016 00:00,-0.7556,-3.55,-3,-0.55,5,17.05,36.83,25.54,15.05,-43.91,-32.53,0,0,0,0,C,A,A,B,,A,D,A,A,A,-26.95,0,Equity: Index,15.2354,0,100,0,100,44.2582,25.2844,-4.7417,,,,-14.4852,0.74
Samco Mutual Fund,Samco Active Momentum Fund,-2.18729,b6eadb24179474e09aed8ee153586ac1,Samco Active Momentum Fund Reg (G),a239c803f7e00eb01752a95c68de6f2b,a239c803f7e00eb01752a95c68de6f2b,892,05-07-2023 00:00,-2.1873,-4.92,-4.92,-4.92,-2.92,11.28,36.81,0,0,0,0,0,0,0,0,D,D,C,B,,B,B,A,A,A,32.89,0,Equity: Thematic,14.31,0,5000,500,500,34.9841,,,,,,37.0435,2.26
ICICI Prudential Mutual Fund,ICICI Pru Global Stable Equity,-0.076075,28afdc98b16628134567621ab019d632,ICICI Pru Global Stable Equity Reg (G),045506acef2bf9cd0ed3be13e549dbfd,045506acef2bf9cd0ed3be13e549dbfd,123,13-09-2013 00:00,-0.0761,-1.5,-0.45,0.04,8.69,7.4,18.82,16.79,8.66,10.85,9.68,9.308,0,0,0,D,A,C,C,,B,A,A,A,A,9.11,0,Equity: Global,26.27,0,5000,1000,1000,21.2165,12.5709,11.856,10.0875,,,9.9151,1.51
Edelweiss Mutual Fund,Edelweiss ELSS Tax Saver Fund,-1.48709,5e9275ffde8e5e17173727f930e49cbb,Edelweiss ELSS Tax Saver Fund (G),6001a90a2725ca029260ca24b900765e,6001a90a2725ca029260ca24b900765e,404,30-12-2008 00:00,-1.487,-4,-4.46,-0.73,1.09,14.67,36.66,25.05,15.64,19.63,13.99,13.7172,13.3472,0,0,D,D,A,A,,B,B,A,A,A,16.48,2,Equity: ELSS,110.63,0,500,100,500,42.8199,27.3475,24.2882,16.3614,15.2353,,15.3042,2.34
Axis Mutual Fund,Axis Global Innovation FoF,-0.462963,547a2368fb2b335d3ce537672b61b710,Axis Global Innovation FoF Reg (G),dc8a2fb23e0c4d060992a3367ddcb1ef,dc8a2fb23e0c4d060992a3367ddcb1ef,526,28-05-2021 00:00,-0.463,0.23,0.55,4.12,0.16,9.51,36.65,25.62,7.4,0,0,0,0,0,0,B,C,B,A,,B,B,B,A,A,7.86,0,Equity: Global,12.9,0,5000,100,100,28.1388,17.9103,,,,,15.3064,1.61
Baroda BNP Paribas Mutual Fund,Baroda BNP Paribas Value Fund,-1.87973,966179f3908df263e2b1c5ab7ce8ac40,Baroda BNP Paribas Value Fund Reg (G),9e95d0d426e517eb6307bace722bcc96,9e95d0d426e517eb6307bace722bcc96,1700,07-06-2023 00:00,-1.8797,-4.14,-3.27,-2.34,-0.68,8.62,36.64,0,0,0,0,0,0,0,0,C,C,C,C,,C,C,B,B,A,33.29,0,Equity: Value,14.6836,0,5000,1000,500,36.3746,,,,,,37.2815,2.02
Bank Of India Mutual Fund,Bank of India Large & Mid Cap Equity Fund,-2.19332,9b0d747540531ec798f1abedfa691dbe,Bank of India Large & Mid Cap Equity Fund Reg (G),4d8fec1ab7579f0fd9fa04dd3961e32a,4d8fec1ab7579f0fd9fa04dd3961e32a,379,21-10-2008 00:00,-2.1932,-4.22,-4.03,-3.47,-1.8,10.51,36.63,25.88,16.16,21.73,13.94,13.1417,11.8732,0,0,D,D,D,B,,B,B,C,C,B,14.51,3,Equity: Large & Mid Cap,88.74,0,5000,1000,1000,36.8225,28.3062,25.8059,17.1319,14.8288,,14.7556,2.5
UTI Mutual Fund,UTI Mid Cap Fund,-1.79152,5f6c2d1969534cebd09eaa3b30cea7cd,UTI Mid Cap Fund (G),c05adedf1891b241e70e491c73451e84,c05adedf1891b241e70e491c73451e84,12646,07-04-2004 00:00,-1.7915,-4.1,-3.86,-2.94,2.28,18.96,36.62,26.36,17.81,27.04,16.94,16.4905,18.2773,17.6838,0,C,A,B,C,,B,B,B,A,A,18.16,2,Equity: Mid Cap,309.8953,0,5000,500,500,47.1945,30.8535,29.7021,19.7554,19.7467,18.3345,18.3654,1.72
Sundaram Mutual Fund,Sundaram Consumption Fund,-0.874026,9412783864302744b8042e4afa2e4898,Sundaram Consumption Fund Reg (G),09d4430aa8ac766ddec453353f14e0ae,09d4430aa8ac766ddec453353f14e0ae,1629,12-05-2006 00:00,-0.874,-3.65,-3.67,1.34,11.01,24.06,36.57,25.54,19.59,20.59,13.77,16.092,14.9522,0,0,A,A,A,B,,A,A,A,A,A,13.51,2,Equity: Thematic,102.0378,0,100,100,100,53.954,32.3683,26.6969,17.9548,16.8575,,15.6048,2.17
Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Focused Fund,-0.837784,7a80a30e8625a89f9f6fff269d3610da,Aditya Birla SL Focused Fund Reg (G),32d1d9c9de9f5b75502b55548d46011c,32d1d9c9de9f5b75502b55548d46011c,8023,24-10-2005 00:00,-0.8378,-3.56,-3.65,0.65,4.34,15.23,36.54,25.2,14.63,19.73,13.98,13.9571,14.2243,0,0,A,A,B,B,,C,B,B,A,A,14.98,2,Equity: Focused,141.0407,0,1000,100,100,43.8876,26.6776,23.5991,16.5582,15.7719,,14.9908,1.81
Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Multi Cap Fund,-1.48736,b304383a0316324c3b5cc31012c70a67,Aditya Birla SL Multi Cap Fund Reg (G),8096d678c4680b884a9aa9cb229b25c1,8096d678c4680b884a9aa9cb229b25c1,6318,07-05-2021 00:00,-1.4874,-3.73,-3.5,0.15,2.37,16.75,36.47,27.01,16.6,0,0,0,0,0,0,A,A,A,A,,A,A,A,A,A,21.87,0,Equity: Multi Cap,19.87,0,500,100,100,45.9382,29.1897,,,,,26.9331,1.82
SBI Mutual Fund,SBI Multicap Fund,-2.08702,7f1261d9d1dd27a9a1d03d87f22e327b,SBI Multicap Fund Reg (G),6a9939ac7bbd15a9e4f4088808be10d3,6a9939ac7bbd15a9e4f4088808be10d3,18449,08-03-2022 00:00,-2.087,-3.75,-3.7,-0.03,4.22,18.56,36.46,23.27,0,0,0,0,0,0,0,A,A,A,B,,A,A,A,A,A,20.83,0,Equity: Multi Cap,16.5001,0,5000,500,500,46.777,,,,,,30.9097,1.71
WhiteOak Capital Mutual Fund,WhiteOak Capital Large Cap Fund,-1.23321,eda0dcd47c157c75c5d0389e80004d12,WhiteOak Capital Large Cap Fund Reg (G),5f733fd1405f1b1d6ff0a565070e6b19,5f733fd1405f1b1d6ff0a565070e6b19,599,01-12-2022 00:00,-1.2332,-3.97,-4.26,-0.51,2.25,13.62,36.45,0,0,0,0,0,0,0,0,B,A,B,B,,B,B,B,A,A,21.11,0,Equity: Large Cap,14.416,0,500,100,100,42.9568,,,,,,35.4266,2.34
HDFC Mutual Fund,HDFC NIFTY 50 Equal weight Index Fund,-1.05063,70b6047dcb61d98e4705e54c1428a0c6,HDFC NIFTY 50 Equal weight Index Fund (G),2b53853320579bba729af9ae24e32773,2b53853320579bba729af9ae24e32773,1404,18-08-2021 00:00,-1.0505,-4.06,-3,-0.34,4.36,13.13,36.45,26.6,17.21,0,0,0,0,0,0,B,A,B,B,,A,B,A,A,A,19.86,4,Equity: Index,17.6589,0,0,0,100,41.7016,28.7679,,,,,27.8371,0.86
ICICI Prudential Mutual Fund,ICICI Pru Housing Opp Fund,-1.86372,a25dea434e51143a11be0c0db656e858,ICICI Pru Housing Opp Fund (G),e10f5f28f103d09178bf4866c8e70a66,e10f5f28f103d09178bf4866c8e70a66,2622,18-04-2022 00:00,-1.8637,-4.48,-4.37,-0.47,-0.77,11.15,33.2,26.46,0,0,0,0,0,0,0,B,D,C,C,,B,B,A,A,A,23.48,0,Equity: Thematic,16.85,0,5000,500,100,37.1897,,,,,,31.9894,2.01
Canara Robeco Mutual Fund,Canara Robeco Focused Equity Fund,-1.42712,d51f6595e281ea4029044c94aa182e25,Canara Robeco Focused Equity Fund Reg (G),317880e5334e23116064d95657acaf5c,317880e5334e23116064d95657acaf5c,2551,17-05-2021 00:00,-1.4271,-4.02,-4.82,-0.77,4.71,14.91,36.39,24.85,16.9,0,0,0,0,0,0,B,A,B,B,,B,C,B,B,A,21,4,Equity: Focused,19.34,0,5000,1000,1000,46.4111,28.1954,,,,,26.1464,1.95
ITI Mutual Fund,ITI Value Fund,-2.28837,2a3d977a9777c66104586f571ca84aed,ITI Value Fund Reg (G),b56492247a403586cecbba03de18ceb1,b56492247a403586cecbba03de18ceb1,295,14-06-2021 00:00,-2.2884,-5.27,-4.94,-4.15,-4.34,7.63,36.22,30.97,16.54,0,0,0,0,0,0,C,C,C,C,,C,C,B,B,A,17.22,3,Equity: Value,16.9388,0,5000,500,500,37.0742,31.7473,,,,,29.1776,2.35
DSP Mutual Fund,DSP Nifty 50 Equal Weight Index Fund,-1.05186,28026d4ce6238c335f13dbb63526723d,DSP Nifty 50 Equal Weight Index Fund Reg (G),8826114efb35c668c4c1bfdaaafe9b20,8826114efb35c668c4c1bfdaaafe9b20,1787,23-10-2017 00:00,-1.0519,-4.06,-3,-0.34,4.33,13.03,36.21,26.58,17.29,22.86,14.3,0,0,0,0,B,A,B,B,,A,A,A,A,A,14.3,4,Equity: Index,25.5775,0,500,500,100,41.4089,28.747,27.3051,,,,21.6201,1
Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Flexi Cap Fund,-1.07349,fdde8acc5d614ade93188a98b5fde118,Aditya Birla SL Flexi Cap Fund Reg (G),4683570ba3cec6c5b9b650468430a0ac,4683570ba3cec6c5b9b650468430a0ac,23228,27-08-1998 00:00,-1.0734,-3.81,-3.29,0.05,4.13,16.25,36.2,25.85,14.26,20.76,14.17,15.4262,14.6004,17.9968,18.1415,A,A,A,B,,B,B,A,A,A,21.82,2,Equity: Flexi Cap,1766.6,0,100,100,100,45.1457,27.6222,24.5624,17.4439,16.8132,16.0909,19.3668,1.66
Franklin Templeton Mutual Fund,Franklin India Equity Advantage Fund,-1.4258,a15b87376806fbb4d6b3609e8245c73b,Franklin India Equity Advantage Fund (G),c6bdb43b02eab57c68b4c6122fe9daa8,c6bdb43b02eab57c68b4c6122fe9daa8,3675,02-03-2005 00:00,-1.4258,-4.63,-4.78,-1.02,3.32,16.93,36.14,24.54,14.47,20.24,13.78,13.5503,14.0364,0,0,B,A,A,B,,C,C,C,B,B,16.12,2,Equity: Large & Mid Cap,187.4066,0,5000,500,500,47.3205,27.5316,25.5366,16.4266,15.5098,,15.148,2
Tata Mutual Fund,Tata Focused Equity Fund,-1.94525,fa7db829a3f2cf7a1c82a1cf649be614,Tata Focused Equity Fund Reg (G),98b6fe0c0bfe6a7fe76c8074f7c75106,98b6fe0c0bfe6a7fe76c8074f7c75106,1912,05-12-2019 00:00,-1.9453,-4.22,-4.28,-2.02,2.15,13.79,36.13,26.75,16.54,0,0,0,0,0,0,C,B,C,B,,B,C,B,B,A,19.79,3,Equity: Focused,23.9787,0,5000,100,100,41.2297,28.022,,,,,26.028,2.03
Mirae Asset Mutual Fund,Mirae Asset Mid Cap Fund,-2.03959,c8d44b842f6db61f5bc5f818715ae9a9,Mirae Asset Mid Cap Fund Reg (G),404d5de2bb1ce1697ef9b9168f3549ae,404d5de2bb1ce1697ef9b9168f3549ae,17561,29-07-2019 00:00,-2.0396,-4.39,-3.01,-2.33,1.31,14.95,36.11,29.01,19.51,28.56,0,0,0,0,0,C,A,C,C,,B,A,B,B,A,27.52,3,Equity: Mid Cap,35.878,0,5000,99,99,43.5425,32.1401,31.6085,,,,,1.66
Bandhan Mutual Fund,Bandhan Sterling Value Fund,-1.23345,ee6a8445339e586a7d6fc36de530bd74,Bandhan Sterling Value Fund Reg (G),dfb812add2516e5e76fd5f1bcb5c8057,dfb812add2516e5e76fd5f1bcb5c8057,10412,07-03-2008 00:00,-1.2335,-3.66,-3.69,-1.23,1.41,12.45,36.1,28.73,20.52,28,16.21,16.949,17.4538,0,0,B,B,C,C,,B,A,A,A,A,17.63,3,Equity: Value,151.979,0,1000,100,100,40.4837,30.6579,32.6153,20.7006,18.7968,,19.1584,1.75
Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Nifty 50 Equal Weight Index Fund,-1.05192,08552aab70345df6755d11805437710d,Aditya Birla SL Nifty 50 Equal Weight Index Fund Reg (G),ecac56671f2251ec56815346aaf38a38,ecac56671f2251ec56815346aaf38a38,319,08-06-2021 00:00,-1.0519,-4.06,-3.02,-0.36,4.33,13,36.07,26.35,16.98,0,0,0,0,0,0,C,A,B,B,,A,B,A,A,A,18.89,4,Equity: Index,17.9756,0,500,100,100,41.2951,28.4796,,,,,26.4727,1.02
PPFAS Mutual Fund,Parag Parikh Flexi Cap Fund,-1.20902,d6adf613495a5a12724d0febf3adc032,Parag Parikh Flexi Cap Fund Reg (G),8f9f11ba9c6219e6e94db02cd39ac37b,8f9f11ba9c6219e6e94db02cd39ac37b,78490,28-05-2013 00:00,-1.209,-2.99,-3.11,0.92,2.27,12.24,36.03,28.45,16.76,25.97,20.01,18.4603,0,0,0,A,B,C,B,,B,A,A,B,A,19.9,5,Equity: Flexi Cap,79.309,0,1000,1000,1000,37.6019,27.8595,27.2445,21.2389,,,20.8665,1.33
Edelweiss Mutual Fund,Edelweiss NIFTY Large Mid Cap 250 Index Fund,-1.62204,bb0319dca898f1a8af846b29306b92a9,Edelweiss NIFTY Large Mid Cap 250 Index Fund Reg (G),889987f47049dbc616be1b85bdd9b9a6,889987f47049dbc616be1b85bdd9b9a6,206,03-12-2021 00:00,-1.6219,-4.48,-4.26,-1.35,0.51,13.11,36.02,26.86,0,0,0,0,0,0,0,C,C,B,B,,B,B,A,A,A,18.92,0,Equity: Index,16.3939,0,100,100,100,41.7039,,,,,,31.1984,0.74
Shriram Mutual Fund,Shriram Flexi Cap Fund,-1.55568,4f30c4f9b8c9bfbdeabec5c135720c27,Shriram Flexi Cap Fund Reg (G),bda810b5bf761602bb90aea71640d087,bda810b5bf761602bb90aea71640d087,132,28-09-2018 00:00,-1.5556,-3.43,-3.97,-1.55,-4.09,8.59,36,22.6,14.48,17.06,0,0,0,0,0,C,D,D,B,,B,B,B,B,A,14.09,3,Equity: Flexi Cap,22.3128,0,500,500,500,30.7966,24.7677,21.4392,,,,19.244,2.3
ICICI Prudential Mutual Fund,ICICI Pru Income Optimizer Fund (FOF),-0.248734,b17a3aa1bba866edb6a730aa39df09e0,ICICI Pru Income Optimizer Fund (FOF) (G),45dfbc10d0e9b1e189552d263e9acc6f,45dfbc10d0e9b1e189552d263e9acc6f,275,18-12-2003 00:00,-0.2487,-0.68,-0.56,0.52,3.44,8.11,15.21,14.45,10.99,11.07,9.72,9.0658,8.9068,9.1438,0,A,A,A,B,,A,A,B,B,B,8.84,5,Hybrid: Conservative,59.9147,0,5000,1000,1000,18.0871,14.3597,12.8792,10.2545,9.5971,9.2932,9.262,1.22
Taurus Mutual Fund,Taurus Large Cap Fund,-1.61139,486c0bae7a6998e9b0a0f3fd1746bec4,Taurus Large Cap Fund (G),4cd338bb089e558a6cb5c1cc98eb68b0,4cd338bb089e558a6cb5c1cc98eb68b0,52,28-02-1995 00:00,-1.6114,-4.43,-3.4,-1.04,0.68,9.49,35.99,20.57,14.73,16.93,11.66,11.0646,9.9133,12.7926,0,B,B,C,B,,B,B,A,A,A,13.36,2,Equity: Large Cap,157.53,0,500,500,500,38.1318,26.0511,22.1737,14.2674,12.425,11.4236,12.2835,2.62
UTI Mutual Fund,UTI NIFTY 50 Equal Weight Index Fund,-1.07381,a60ed399cfcf8be2e6ca4d77e9f506cc,UTI NIFTY 50 Equal Weight Index Fund Reg (G),89bc15cb8c2239a030473b184785fd16,89bc15cb8c2239a030473b184785fd16,94,07-06-2023 00:00,-1.0738,-4.07,-3.02,-0.36,4.31,12.99,35.99,0,0,0,0,0,0,0,0,C,A,B,B,,B,B,A,A,A,32.61,0,Equity: Index,14.5836,0,1000,500,500,40.8992,,,,,,39.389,1.03
Sundaram Mutual Fund,Sundaram Multi Cap Fund,-1.80749,fa07ac46c039d7cc09fd2aa258434a80,Sundaram Multi Cap Fund Reg (G),f032855c96d64eff8701476e91ddbfdf,f032855c96d64eff8701476e91ddbfdf,2854,25-10-2000 00:00,-1.8075,-4.6,-3.93,-1.52,1.54,15.92,35.97,25.43,16.82,23.49,15.59,15.8971,14.8267,15.1387,0,B,A,A,B,,A,A,A,A,A,16.34,0,Equity: Multi Cap,377.8002,0,0,0,100,43.3725,28.9402,27.5805,19.0409,17.6557,15.4204,16.8095,1.98
Axis Mutual Fund,Axis Equity E T F FOF,-2.01342,129ea7dcd5f3418c8afcd540c84c5f96,Axis Equity E T F FOF Reg (G),c01c4ca5dd8655ac38874e964c41d522,c01c4ca5dd8655ac38874e964c41d522,23,24-02-2022 00:00,-2.0133,-3.7,-1.91,-0.75,1.3,13.12,35.95,24.26,0,0,0,0,0,0,0,B,C,C,B,,C,C,B,B,A,20.32,0,Equity: Flexi Cap,16.2352,0,5000,100,1000,40.6075,,,,,,29.5194,0.28
ICICI Prudential Mutual Fund,ICICI Pru India Equity FOF,-1.28162,6fbc3a70e24f8d22d936037d1b6e3a76,ICICI Pru India Equity FOF (G),f816a72b02e519fb1b233ae09c162431,f816a72b02e519fb1b233ae09c162431,146,25-02-2020 00:00,-1.2816,-3.52,-3.21,-0.63,3.67,14.79,44.28,31.87,21.07,0,0,0,0,0,0,A,A,B,A,,A,C,B,B,A,26.64,5,Equity: Flexi Cap,30.1558,0,500,100,100,46.9455,33.2717,,,,,32.1236,1.26
SBI Mutual Fund,SBI International Access US Equity FoF,-0.603758,6932338dad473ab3d7bd164d33783ca3,SBI International Access US Equity FoF Reg (G),b165879f55704e5186e68a26e2131639,b165879f55704e5186e68a26e2131639,941,22-03-2021 00:00,-0.6038,-0.71,0.86,5.7,0.85,9.25,35.93,27.42,12.93,0,0,0,0,0,0,B,C,B,A,,A,B,B,A,A,14.61,0,Equity: Global,16.3477,0,5000,500,500,32.2824,21.3824,,,,,18.7837,1.6
HSBC Mutual Fund,HSBC Focused Fund,-1.5749,9963484de6f71259542350dfe54ef32d,HSBC Focused Fund Reg (G),ede6fd17cb27c2ada6fdb48dcb645a72,ede6fd17cb27c2ada6fdb48dcb645a72,1811,22-07-2020 00:00,-1.5749,-3,-3.26,-0.02,4.92,13.07,35.93,26.6,15.41,18.15,0,0,0,0,0,A,A,C,B,,B,C,B,B,A,15.93,2,Equity: Focused,25.1859,0,5000,500,500,39.7545,27.193,23.1572,,,,20.925,2.09
UTI Mutual Fund,UTI Focused Fund,-0.866732,f9eca027df3e25b0da7e5345426c362a,UTI Focused Fund (G),586c33c9ad87d8bb88d538a5d7013b84,586c33c9ad87d8bb88d538a5d7013b84,2880,25-08-2021 00:00,-0.8667,-4.2,-4.83,-1.13,3.65,16,35.88,24.41,15.61,0,0,0,0,0,0,B,B,A,B,,B,C,B,B,A,16.34,3,Equity: Focused,16.0355,0,0,0,500,44.0563,27.8334,,,,,26.6615,1.92
Axis Mutual Fund,Axis Quant Fund,-1.45096,af477a1c17202d97d51873f71898a79a,Axis Quant Fund Reg (G),1da03a7afa46acce2594d191708d4d97,1da03a7afa46acce2594d191708d4d97,1174,30-06-2021 00:00,-1.451,-3.74,-3.58,-1.68,1.43,9.62,35.84,24.15,15.31,0,0,0,0,0,0,C,B,C,B,,B,B,A,A,A,17.57,0,Equity: Thematic,16.98,0,500,100,100,35.9258,26.466,,,,,25.0693,2.15
Bandhan Mutual Fund,Bandhan MULTI CAP FUND,-1.83512,1cad8c29ff439efea4f75bbb71488a7a,Bandhan MULTI CAP FUND Reg (G),2bfa727586176fd4afa9d2c21602e1fb,2bfa727586176fd4afa9d2c21602e1fb,2488,02-12-2021 00:00,-1.8351,-4.23,-4.32,-2.2,1.42,13.68,35.8,27.67,0,0,0,0,0,0,0,B,A,B,B,,A,A,A,A,A,20.46,0,Equity: Multi Cap,17.171,0,1000,100,100,43.3068,,,,,,31.3356,1.96
Nippon India Mutual Fund,Nippon India Retirement Fund Wealth Creation Scheme,-1.61115,56ac783d035749e5f06fe5c87b2a162a,Nippon India Retirement Fund Wealth Creation Scheme (G),a0bac90bc574bf44c6ae6ef9460056b2,a0bac90bc574bf44c6ae6ef9460056b2,3467,11-02-2015 00:00,-1.6111,-4.24,-4.59,-1.45,0.52,14.09,35.79,27.79,16.88,18.7,12.21,0,0,0,0,C,C,A,A,,A,A,A,A,A,11.62,3,Solution: Retirement Equity,29.0254,0,5000,500,500,42.1264,29.9376,25.9052,,,,16.1183,1.91
Franklin Templeton Mutual Fund,Franklin India Focused Equity Fund,-1.28222,96866aea31e48ed2e7f26f4d86270bd4,Franklin India Focused Equity Fund (G),c99938f602032de7fc78812ce5eb6100,c99938f602032de7fc78812ce5eb6100,12740,26-07-2007 00:00,-1.2822,-3.88,-4.8,-0.23,1.63,13.98,35.69,25.91,18.01,23.3,16.77,16.0872,16.8057,0,0,B,C,B,C,,A,A,A,A,A,14.88,4,Equity: Focused,108.8711,0,5000,500,500,42.5304,28.7678,27.6739,18.8034,18.4922,,18.0561,1.76
Aditya Birla Sun Life Mutual Fund,Aditya Birla SL ESG Integration Strategy Fund,-1.35943,31a588f859806000bef6ebf80259b58f,Aditya Birla SL ESG Integration Strategy Fund Reg (G),2c04fd7f72bcbcb78c3bdabf65a2ee3a,2c04fd7f72bcbcb78c3bdabf65a2ee3a,700,24-12-2020 00:00,-1.3593,-3.2,-3.46,0.39,6.33,21.09,35.68,22.1,10.07,0,0,0,0,0,0,A,A,A,B,,B,B,A,A,A,16.76,0,Equity: Thematic,18.14,0,500,100,100,49.3623,24.4396,,,,,21.2985,2.41
Kotak Mutual Fund,Kotak Focused Equity Fund,-1.42682,517898c20a3ce6bc0a7fa76ba2e901b9,Kotak Focused Equity Fund (G),3029df3a7b5a5e2398b22b90889dce54,3029df3a7b5a5e2398b22b90889dce54,3672,16-07-2019 00:00,-1.4268,-4.21,-4.47,-0.61,1.2,14.23,35.68,23.38,14.24,19.76,0,0,0,0,0,B,C,B,C,,C,B,B,B,A,18.79,3,Equity: Focused,24.871,0,100,100,100,41.6282,25.8232,23.7285,,,,23.1922,1.88
Axis Mutual Fund,Axis Business Cycles Fund,-1.74489,6c75055173843c78d69bace3a84144c0,Axis Business Cycles Fund Reg (G),a46e0a35b1ad75fafee806b9fbdc096b,a46e0a35b1ad75fafee806b9fbdc096b,2841,22-02-2023 00:00,-1.7448,-4.45,-4.45,-1.74,0.49,12.78,35.63,0,0,0,0,0,0,0,0,C,C,C,B,,B,B,A,A,A,35.24,0,Equity: Thematic,16.33,0,5000,100,100,41.5953,,,,,,40.6257,1.94
ICICI Prudential Mutual Fund,ICICI Pru India Opportunities Fund,-1.42207,098e2899369feb49f3622fc2d8359e2c,ICICI Pru India Opportunities Fund (G),e27c3dfc156b73df72fbb24f218eaa22,e27c3dfc156b73df72fbb24f218eaa22,23840,15-01-2019 00:00,-1.422,-3.62,-3.56,-1.56,5.57,15.07,40.49,33.47,24.92,29.81,0,0,0,0,0,C,A,B,B,,A,A,A,A,A,23.96,0,Equity: Thematic,34.66,0,5000,100,100,47.0636,36.1172,35.3384,,,,32.0818,1.62
Shriram Mutual Fund,Shriram ELSS Tax Saver Fund,-1.17521,6bfe6bbb76a7f660fcf6e6de1b97840c,Shriram ELSS Tax Saver Fund (G),c7876c066e62c033d93162c3621ed3a7,c7876c066e62c033d93162c3621ed3a7,57,25-01-2019 00:00,-1.1752,-3.38,-3.38,-0.72,-2.84,11.06,35.54,22.41,13.41,17.65,0,0,0,0,0,D,,B,A,,B,B,C,A,A,15.67,2,Equity: ELSS,23.3016,0,500,500,500,33.1077,24.6025,21.1485,,,,19.8278,2.25
Kotak Mutual Fund,Kotak Nasdaq 100 FOF,0.59059,2f65178fa6d68de0fa06a6d1540d4e1d,Kotak Nasdaq 100 FOF Reg (G),1607180755422c49c770b1e20c71d392,1607180755422c49c770b1e20c71d392,3124,02-02-2021 00:00,0.5906,0.19,1.9,8.06,-1.23,11.04,35.46,34.74,14.12,0,0,0,0,0,0,A,C,B,A,,A,B,B,A,A,14.9,0,Equity: Global,16.8108,0,100,100,100,31.2598,25.0679,,,,,21.0735,0.67
Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Nasdaq 100 FOF,0.579606,f04c9a52d3f45697f844caf849bb3772,Aditya Birla Sun Life Nasdaq 100 FOF Reg (G),0f79a4c0aca8628d988788c3072214d8,0f79a4c0aca8628d988788c3072214d8,382,01-11-2021 00:00,0.5796,0.2,1.86,8.05,-1.18,11.16,35.37,34.41,0,0,0,0,0,0,0,A,C,A,A,,C,B,B,A,A,11.02,0,Equity: Global,13.6569,0,0,0,100,30.4884,24.3355,,,,,24.3355,0.68
Sundaram Mutual Fund,Sundaram Large and Mid Cap Fund,-1.70973,d09e7e32e18f39ce48e59dc218184124,Sundaram Large and Mid Cap Fund (G),1ba29ff8c440d98f26cef385e32f7690,1ba29ff8c440d98f26cef385e32f7690,7130,27-02-2007 00:00,-1.7097,-4.39,-4.4,-1.23,0.9,13.86,35.36,24,15.27,19.99,15.74,15.7029,13.4413,0,0,B,C,C,C,,C,C,B,B,B,12.92,2,Equity: Large & Mid Cap,84.9571,0,100,100,100,41.8956,27.1936,25.0675,18.0908,16.3957,,15.3834,1.79
UTI Mutual Fund,UTI S&P BSE Low Volatility Index Fund,-0.657025,aef09b1d6741add8637fa71ae8f4c5b8,UTI S&P BSE Low Volatility Index Fund Reg (G),90b28320197a200be3f1157126991195,90b28320197a200be3f1157126991195,518,03-03-2022 00:00,-0.657,-4.15,-3.96,-0.65,2.15,10.3,35.33,27.34,0,0,0,0,0,0,0,C,A,C,B,,B,B,A,A,A,23,0,Equity: Index,17.1311,0,1000,1000,500,37.621,,,,,,30.9086,0.91
Canara Robeco Mutual Fund,Canara Robeco Small Cap Fund,-2.24226,26ca2c7c27922a60b79dbfcd7da4c677,Canara Robeco Small Cap Fund Reg (G),10751960424a39330da4321ab1b7fc77,10751960424a39330da4321ab1b7fc77,12248,15-02-2019 00:00,-2.2423,-4.36,-4.55,-2.86,0.02,17.32,35.32,27.08,21.25,34.97,0,0,0,0,0,B,B,B,B,,B,A,B,A,A,27.57,4,Equity: Small Cap,40.11,0,5000,1000,1000,43.8838,31.2877,35.8034,,,,34.0862,1.67
