fundName,schemeGroupName,changePercent,schemeGroupId,schemeName,schemeId,schemeid,AUM,launchDate,1Day,7Day,15Day,30Day,3Month,6Month,1Year,2Year,3Year,5Year,7Year,10Year,15Year,20Year,25Year,D30Quarter,M3Quarter,M6Quarter,Y1Quarter,Y2Quarter,Y3Quarter,Y5Quarter,Y10Quarter,Y15Quarter,Y20Quarter,sinceInceptionReturn,fundRat,category,currentNav,isRecommended,minAmount,sipMinAmount,sipMinAmountBSE,1YearSIPReturn,3YearSIPReturn,5YearSIPReturn,10YearSIPReturn,15YearSIPReturn,20YearSIPReturn,sinceInceptionSIPReturn,expenseRatio
HDFC Mutual Fund,HDFC NIFTY 100 Index Fund,-1.49088,6fc42de273a89ce2e9c848694064e7e3,HDFC NIFTY 100 Index Fund (G),5577a9b54405baeee7a840df349478d1,5577a9b54405baeee7a840df349478d1,244,23-02-2022 00:00,-1.4908,-4.15,-3.83,-7,-3.23,6.27,25.25,14.54,0,0,0,0,0,0,0,B,C,C,B,,B,B,A,A,A,13.59,0,Equity: Index,14.1333,0,100,100,100,37.0989,,,,,,25.8584,0.75
Motilal Oswal Mutual Fund,Motilal Oswal Asset Allocation Passive FoF Aggressive,-0.800493,66382e1311c6791d145159618df6d74e,Motilal Oswal Asset Allocation Passive FoF Aggressive Reg (G),2deff4c6df3679eb5c59dfe55800c375,2deff4c6df3679eb5c59dfe55800c375,70,12-03-2021 00:00,-0.8005,-2.4,-1.55,-3.13,1.36,8.01,25.23,17.85,11.48,0,0,0,0,0,0,C,A,A,A,,B,B,B,B,A,14.13,2,Hybrid: Multi-Asset,16.2587,0,500,500,500,30.3049,20.8612,,,,,19.0607,0.52
Axis Mutual Fund,Axis Equity E T F FOF,-1.41463,129ea7dcd5f3418c8afcd540c84c5f96,Axis Equity E T F FOF Reg (G),c01c4ca5dd8655ac38874e964c41d522,c01c4ca5dd8655ac38874e964c41d522,24,24-02-2022 00:00,-1.4146,-4.75,-3.95,-9.26,-5.87,4.28,25.2,17.33,0,0,0,0,0,0,0,D,D,D,C,,C,C,B,B,A,16,0,Equity: Flexi Cap,14.9763,0,5000,100,1000,40.6075,,,,,,29.5194,0.28
Mirae Asset Mutual Fund,Mirae Asset Large & Midcap Fund,-2.05773,c54f7d0c8fda05626118b0b004ed1f53,Mirae Asset Large & Midcap Fund Reg (G),c6739975a61173e025b4c02d8e4b262b,c6739975a61173e025b4c02d8e4b262b,40670,09-07-2010 00:00,-2.0577,-4.99,-3.74,-7.57,-4.21,6.42,25.17,19.91,11.27,20.32,15.99,18.2155,0,0,0,C,D,C,C,,C,B,A,B,B,20.02,2,Equity: Large & Mid Cap,140.555,0,5000,99,99,38.1878,26.6427,25.6772,20.6309,,,22.222,1.52
Axis Mutual Fund,Axis Nifty 100 Index Fund,-1.49042,76ce00423b40065293a4342e1e42922f,Axis Nifty 100 Index Fund (G),146d4ca46844d3ea459a1ff13a9761f2,146d4ca46844d3ea459a1ff13a9761f2,1751,18-10-2019 00:00,-1.4903,-4.15,-3.84,-7.02,-3.26,6.25,25.15,14.46,9.93,15.26,0,0,0,0,0,B,C,C,B,,B,A,A,A,A,15.16,3,Equity: Index,20.6415,0,500,100,100,37.2893,23.382,21.6407,,,,21.4896,0.92
DSP Mutual Fund,DSP Nifty 50 Equal Weight Index Fund,-1.47354,28026d4ce6238c335f13dbb63526723d,DSP Nifty 50 Equal Weight Index Fund Reg (G),8826114efb35c668c4c1bfdaaafe9b20,8826114efb35c668c4c1bfdaaafe9b20,1907,23-10-2017 00:00,-1.4735,-4.6,-4.09,-8.7,-4.28,6,25.05,19.18,13.81,19.32,13.16,0,0,0,0,C,C,C,B,,A,A,A,A,A,12.84,4,Equity: Index,23.6564,0,500,500,100,41.4089,28.747,27.3051,,,,21.6201,1
Axis Mutual Fund,Axis ELSS Tax Saver Fund,-1.6947,dc86787269ce4e551cf786d2867a4420,Axis ELSS Tax Saver Fund (G),374730474c0a7530ad809ac8ab1ef915,374730474c0a7530ad809ac8ab1ef915,39253,29-12-2009 00:00,-1.6947,-4.21,-3.53,-7.67,-1.56,7.33,25.04,16.4,5.37,13.23,12.61,12.618,0,0,0,,D,B,B,,D,B,A,B,A,15.95,1,Equity: ELSS,90.9905,0,500,500,500,41.5159,22.6445,19.1893,15.3297,,,16.7855,1.51
Aditya Birla Sun Life Mutual Fund,Aditya Birla SL India Gen Next Fund,-1.30481,c5b5f9ba19a1de640186a66686587712,Aditya Birla SL India Gen Next Fund Reg (G),ecc8c6a15b88b932183ecf98e94d2698,ecc8c6a15b88b932183ecf98e94d2698,6304,05-08-2005 00:00,-1.3047,-4.03,-3.6,-9.21,-3.68,9.49,25,18.61,12.24,18.14,15.18,15.7469,17.1693,0,0,C,B,A,B,,B,A,A,A,A,16.99,3,Equity: Thematic,205.74,0,1000,100,1000,50.6975,29.3689,26.1544,19.3105,18.8778,,17.9976,1.83
Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Small Cap Fund,-2.80947,64283cebd86953600af3702ce28de0a6,Aditya Birla SL Small Cap Fund Reg (G),44d5779d64c3f8582821d66c97760bd0,44d5779d64c3f8582821d66c97760bd0,5430,31-05-2007 00:00,-2.8094,-7.2,-3.01,-8.09,-1.72,12.1,24.98,27,14.31,23,10.77,14.5175,15.209,0,0,B,B,B,C,,C,B,B,A,A,13,1,Equity: Small Cap,84.5959,0,1000,100,100,43.6825,31.6689,30.1942,18.142,17.5362,,17.081,1.88
Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Financial Planning FOF Aggressive Plan,-1.10815,ffcf50627d61c26b97530b499984ae1e,Aditya Birla SL Financial Planning FOF Aggressive Plan (G),744a4da6e5696789ddf31a55a519e400,744a4da6e5696789ddf31a55a519e400,228,09-05-2011 00:00,-1.1082,-3.22,-2.63,-5.77,-1.46,8.49,24.96,19.46,13.07,16.99,12.63,12.3999,0,0,0,B,B,A,A,,A,A,A,A,A,12.6,3,Hybrid: Aggressive,50.0817,0,500,100,100,35.5316,24.7644,21.7016,15.6665,,,14.9795,1.15
Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Nifty 50 Equal Weight Index Fund,-1.46917,08552aab70345df6755d11805437710d,Aditya Birla SL Nifty 50 Equal Weight Index Fund Reg (G),ecac56671f2251ec56815346aaf38a38,ecac56671f2251ec56815346aaf38a38,331,08-06-2021 00:00,-1.4692,-4.59,-4.09,-8.69,-4.29,5.99,24.95,18.99,13.51,0,0,0,0,0,0,C,C,C,B,,A,B,A,A,A,15.68,4,Equity: Index,16.6256,0,500,100,100,41.2951,28.4796,,,,,26.4727,1.02
Tata Mutual Fund,Tata Large & Mid Cap Fund,-2.14283,f6cea130555828a15afb116a0a466eae,Tata Large & Mid Cap Fund (G),a99eca21a122571079804335857221ca,a99eca21a122571079804335857221ca,8677,31-03-1993 00:00,-2.1427,-5.56,-3.94,-6.67,-2.61,7.21,24.92,18.58,14.67,18.89,14.96,13.9449,13.6838,16.4756,0,B,C,C,C,,B,B,B,A,A,21.48,3,Equity: Large & Mid Cap,508.3413,0,5000,100,100,37.8418,26.9254,25.1516,17.9849,16.5947,15.6373,16.9671,1.76
Bandhan Mutual Fund,Bandhan Flexi Cap Fund,-1.69818,abea974d0fc9a91d65cd6ab7e9e702a6,Bandhan Flexi Cap Fund Reg (G),71217ba64d7488111666da55b80430ae,71217ba64d7488111666da55b80430ae,7918,28-09-2005 00:00,-1.6981,-4.04,-3.13,-7.57,-2.51,7.26,24.91,17.82,11.03,15.63,11.19,11.6927,14.6753,0,0,C,C,C,C,,B,B,B,A,A,16.72,3,Equity: Flexi Cap,194.846,0,1000,100,100,41.3273,26.1356,23.0864,15.327,15.5723,,16.5967,1.85
Mirae Asset Mutual Fund,Mirae Asset Great Consumer Fund,-1.46075,45a8ca06d42946b679920f5fcd839189,Mirae Asset Great Consumer Fund Reg (G),2e49e9a0b9e4ca07523a64eaf5de5b57,2e49e9a0b9e4ca07523a64eaf5de5b57,4496,29-03-2011 00:00,-1.4607,-4.6,-4.37,-11.32,-5.23,9.38,24.88,22.03,15.71,19.36,16.05,15.7457,0,0,0,D,C,A,B,,A,A,A,A,A,17.35,4,Equity: Thematic,89.382,0,5000,99,99,56.0943,34.0343,29.3578,20.9066,,,19.9983,1.84
Bandhan Mutual Fund,Bandhan Nifty100 Low Volatility 30 Index Fund,-1.02398,84b87a030b5a469a6f98cef7e3325c94,Bandhan Nifty100 Low Volatility 30 Index Fund Reg (G),be2666c6df5f6f53bd46e154db03241d,be2666c6df5f6f53bd46e154db03241d,980,06-10-2022 00:00,-1.024,-3.85,-3.81,-7.99,-3.77,6.65,24.87,18.96,0,0,0,0,0,0,0,C,C,B,B,,B,B,A,A,A,19.23,0,Equity: Index,14.634,0,1000,100,100,42.274,,,,,,34.1068,1.03
UTI Mutual Fund,UTI NIFTY 50 Equal Weight Index Fund,-1.47138,a60ed399cfcf8be2e6ca4d77e9f506cc,UTI NIFTY 50 Equal Weight Index Fund Reg (G),89bc15cb8c2239a030473b184785fd16,89bc15cb8c2239a030473b184785fd16,97,07-06-2023 00:00,-1.4714,-4.6,-4.09,-8.71,-4.31,5.92,24.84,0,0,0,0,0,0,0,0,C,C,C,B,,B,B,A,A,A,23.11,0,Equity: Index,13.4864,0,1000,500,500,40.8992,,,,,,39.389,1.03
ICICI Prudential Mutual Fund,ICICI Pru Nifty50 Equal Weight Index Fund,-1.47387,aff8b0b083a3b0d2ea1ee40b1410c8fb,ICICI Pru Nifty50 Equal Weight Index Fund Reg (G),81fa4e53b6f9a172dcbfbf089b4783ec,81fa4e53b6f9a172dcbfbf089b4783ec,92,03-10-2022 00:00,-1.4739,-4.6,-4.09,-8.7,-4.29,5.95,24.83,18.95,0,0,0,0,0,0,0,C,C,C,B,,B,B,A,A,A,21.49,0,Equity: Index,15.0944,0,5000,1000,1000,40.9069,,,,,,35.8035,1
Baroda BNP Paribas Mutual Fund,Baroda BNP Paribas Focused Fund,-2.13035,808153b61a83b5c78363b31bcd78ce52,Baroda BNP Paribas Focused Fund Reg (G),c71b353fab686d8b9d4ede7ab2f281ea,c71b353fab686d8b9d4ede7ab2f281ea,726,06-10-2017 00:00,-2.1303,-4.88,-2.99,-9.91,-6.77,4.07,24.71,17.49,11.56,16.14,11.23,0,0,0,0,D,D,D,C,,C,B,B,B,A,11,3,Equity: Focused,21.1235,0,5000,500,500,38.6735,26.699,23.3693,,,,19.0568,2.26
ICICI Prudential Mutual Fund,ICICI Pru Multi Asset Fund,-0.665971,6eb55b8144128c3c72e1aec75fab195c,ICICI Pru Multi Asset Fund (G),142bfa1e60c540af9e2fed564f272894,142bfa1e60c540af9e2fed564f272894,48201,31-10-2002 00:00,-0.666,-2.54,-2.74,-3.38,0.34,5.98,24.68,20.96,17.45,20.89,15.25,14.1313,14.9184,18.6829,0,C,C,C,A,,A,A,A,A,A,21.18,5,Hybrid: Multi-Asset,691.4459,0,5000,100,100,31.6335,25.6177,25.8432,18.3415,16.694,16.6697,18.3681,1.48
HDFC Mutual Fund,HDFC Top 100 Fund,-1.26064,0643f51ffd9be5cd813ac50edc81511f,HDFC Top 100 Fund (G),624525be1f21635c47b74c0377a03292,624525be1f21635c47b74c0377a03292,38684,04-09-1996 00:00,-1.2605,-3.73,-3.52,-6.75,-3.38,6.53,24.65,19.77,15,17.28,13.19,12.2492,12.8748,17.256,17.6662,B,B,B,B,,A,A,A,A,A,18.81,4,Equity: Large Cap,1089.028,0,100,100,100,36.6601,27.9023,25.7517,17.3313,15.4863,15.7513,19.2849,1.6
LIC Mutual Fund,LIC Flexi Cap Fund,-2.05515,a03ecc3fd773133b0070ee2f3b6527d8,LIC Flexi Cap Fund (G),6a1517d2933a7aae9b196729ac3c895c,6a1517d2933a7aae9b196729ac3c895c,1135,15-04-1993 00:00,-2.055,-5.87,-3.51,-8.01,-3.02,9.51,24.64,20.31,11.47,14.35,10.74,9.2169,9.6411,10.9603,9.3749,D,C,B,C,,B,C,B,B,A,9.1,3,Equity: Flexi Cap,96.4747,0,5000,1000,200,42.5088,26.9323,22.0861,14.5804,12.6229,11.4743,12.1049,2.26
Franklin Templeton Mutual Fund,Franklin India Equity Hybrid Fund,-0.969536,d66c6bd9e05f5f4f98ea19876f5aa40d,Franklin India Equity Hybrid Fund (G),2050697c9a5dff8893bce317a87e893a,2050697c9a5dff8893bce317a87e893a,2066,10-12-1999 00:00,-0.9695,-2.38,-1.83,-3.81,-0.81,8.25,24.63,18.31,12.33,16.19,12.24,11.9856,12.7242,14.3756,0,A,A,B,A,,A,A,A,A,A,13.91,3,Hybrid: Aggressive,257.674,0,5000,500,500,30.2158,22.6088,20.6844,14.7499,14.2738,13.8539,15.1296,2.1
Invesco Mutual Fund,Invesco India Financial Services Fund,-2.29794,85fa123256627fd37f27a70d4fed7866,Invesco India Financial Services Fund Reg (G),d9f8141d1ceca935206d44fba72f37c9,d9f8141d1ceca935206d44fba72f37c9,1044,14-07-2008 00:00,-2.2978,-4.71,-4.4,-3.96,3.04,10.22,24.57,22.75,14.84,15.11,13.1,14.4892,14.7265,0,0,B,A,B,B,,A,A,A,A,A,16.98,4,Equity: Sectoral,123.3,0,1000,500,100,35.161,27.4678,23.324,17.0986,16.2756,,16.7548,2.25
Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Asset Allocator FoF,-0.732255,3db85eb076e007d7b1b3c7443a1e19ed,Aditya Birla SL Asset Allocator FoF (G),6cd5cd9902603b80a98090fbedaec6f3,6cd5cd9902603b80a98090fbedaec6f3,187,17-08-2006 00:00,-0.7322,-2.61,-2.15,-4.48,-0.2,7.95,24.5,18.84,12.14,16.14,12.11,11.9728,9.7904,0,0,D,D,A,B,,B,A,A,A,A,10.06,3,Hybrid: Multi-Asset,61.8716,0,1000,100,100,31.437,22.4128,19.665,14.653,13.0614,,11.8389,1.41
Bandhan Mutual Fund,Bandhan Hybrid Equity Fund,-1.52245,da9642dcc3935a86a06373f9d34c60d4,Bandhan Hybrid Equity Fund Reg (G),b14cd0c7ed9a02462fa80b131c712ebc,b14cd0c7ed9a02462fa80b131c712ebc,788,30-12-2016 00:00,-1.5224,-3.89,-2.37,-5.69,0.53,11,24.48,17.33,11.06,15.73,11.14,0,0,0,0,B,A,A,A,,A,A,B,A,A,11.64,2,Hybrid: Aggressive,23.933,0,1000,100,100,39.313,23.0649,21.042,,,,16.1385,2.35
Aditya Birla Sun Life Mutual Fund,Aditya Birla SL MNC Fund,-2.14229,2bdd1144d01284865889ad7fc9927f30,Aditya Birla SL MNC Fund Reg (G),6e3efc086b96e004abfdfecdae1c324f,6e3efc086b96e004abfdfecdae1c324f,4180,22-04-1994 00:00,-2.1423,-5.35,-3.25,-8.68,-3.13,9.19,24.47,19.5,9.78,11.52,9.14,11.3417,15.2517,16.6193,20.6933,C,B,A,B,,B,A,A,A,A,20.69,0,Equity: Thematic,1332.46,0,1000,100,100,42.9471,25.1893,18.7028,12.8718,15.2134,16.1396,17.8486,1.98
Motilal Oswal Mutual Fund,Motilal Oswal Gold and Silver E T F FoF,1.00556,2a930b06dfc30dbc9f4da64e9d6271e8,Motilal Oswal Gold and Silver E T F FoF Reg (G),087ec7bf0287594ce1aaee6f850a2bf7,087ec7bf0287594ce1aaee6f850a2bf7,115,13-10-2022 00:00,1.0056,-3.75,-5.63,-1.12,7.59,3.89,24.46,18.22,0,0,0,0,0,0,0,C,A,A,A,,C,C,C,A,A,20.76,2,Gold: Gold Funds,14.5548,0,500,500,500,26.756,,,,,,20.6045,0.51
Mahindra Manulife Mutual Fund,Mahindra Manulife Flexi Cap Fund,-1.69819,f25e509ded10473bdda03f3b6a2bd0a0,Mahindra Manulife Flexi Cap Fund Reg (G),12e740237b20bca2e9dfc957e1a00eb1,12e740237b20bca2e9dfc957e1a00eb1,1520,23-08-2021 00:00,-1.6981,-4.83,-3.43,-6.62,-4.36,6.25,24.44,20.29,13.22,0,0,0,0,0,0,B,D,D,C,,B,C,B,B,A,13.9,3,Equity: Flexi Cap,15.2183,0,0,0,500,36.5952,27.1056,,,,,26.0726,2.05
Nippon India Mutual Fund,Nippon India Asset Allocator FoF,-0.935717,2ad2566b90c91bd734b90166e443786d,Nippon India Asset Allocator FoF Reg (G),79c7e75e388509a56fdc344e6f33e2f3,79c7e75e388509a56fdc344e6f33e2f3,283,05-02-2021 00:00,-0.9357,-3.22,-2.62,-4.02,0.72,7.72,24.43,22.35,15.74,0,0,0,0,0,0,D,B,A,B,,A,B,B,B,A,19.33,5,Hybrid: Multi-Asset,19.4483,0,5000,100,100,31.3455,25.2546,,,,,23.3839,1.24
UTI Mutual Fund,UTI ELSS Tax Saver Fund,-1.47657,cd2ab6b66e2f64de7ae553e1877f2dc8,UTI ELSS Tax Saver Fund (G),76dfaa42d5a581334e32112f96f2a619,76dfaa42d5a581334e32112f96f2a619,4183,15-12-1999 00:00,-1.4765,-4.18,-3.68,-7.59,-3.15,8.74,24.4,16.69,8.98,17.52,12.89,12.2476,12.2464,0,0,,,A,B,,B,B,B,A,A,12.25,2,Equity: ELSS,198.3057,0,500,500,500,41.6947,24.6873,23.0049,16.5049,14.9684,,13.6491,1.86
Kotak Mutual Fund,Kotak Multi Asset Allocation Fund,-0.585304,af8ec6917b147fe70e3ff30b69d1b367,Kotak Multi Asset Allocation Fund Reg (G),5703a07a2610582129d8f38f057398e1,5703a07a2610582129d8f38f057398e1,7568,22-09-2023 00:00,-0.5853,-2.81,-2.45,-4.37,-0.51,7.45,24.37,0,0,0,0,0,0,0,0,D,D,B,B,,C,B,B,B,A,20.89,0,Hybrid: Multi-Asset,12.569,0,100,100,100,32.0249,,,,,,31.7868,1.73
Mahindra Manulife Mutual Fund,Mahindra Manulife Large & Mid Cap Fund,-2.0984,e5fe16d4b9c7bfc50fb805202c1a30e4,Mahindra Manulife Large & Mid Cap Fund Reg (G),b4f2d42257c9563462203a8e5f828b67,b4f2d42257c9563462203a8e5f828b67,2628,30-12-2019 00:00,-2.0983,-5.31,-4.49,-9.24,-4.07,3.83,24.35,21.23,13.11,0,0,0,0,0,0,D,D,C,C,,B,C,C,B,B,21.28,3,Equity: Large & Mid Cap,25.7537,0,1000,500,500,34.0929,28.0761,,,,,27.8459,1.94
Union Mutual Fund,Union Retirement Fund,-1.93591,51959461b013983e53aa6ef031e1ecd5,Union Retirement Fund Reg (G),c6ed5a29da49f39dc68d52511fb69273,c6ed5a29da49f39dc68d52511fb69273,155,22-09-2022 00:00,-1.9359,-5.16,-3.86,-7.26,-2.46,7.7,24.28,20.39,0,0,0,0,0,0,0,D,D,C,B,,D,C,A,A,A,19.64,0,Solution: Retirement Equity,14.69,0,1000,500,500,37.6842,,,,,,33.9709,2.38
Sundaram Mutual Fund,Sundaram Consumption Fund,-1.33549,9412783864302744b8042e4afa2e4898,Sundaram Consumption Fund Reg (G),09d4430aa8ac766ddec453353f14e0ae,09d4430aa8ac766ddec453353f14e0ae,1724,12-05-2006 00:00,-1.3355,-3.26,-2.57,-9.01,-1.78,13.91,24.24,21.4,15.67,17.59,12.17,14.5307,14.0619,0,0,C,B,A,C,,A,A,A,A,A,12.94,2,Equity: Thematic,94.2765,0,100,100,100,53.954,32.3683,26.6969,17.9548,16.8575,,15.6048,2.17
Mirae Asset Mutual Fund,Mirae Asset Flexi Cap Fund,-2.04935,e73e3ba9a91316fa70f650df7850f0b1,Mirae Asset Flexi Cap Fund Reg (G),ea7d8b87cc21273eda969f51dfbb5cbd,ea7d8b87cc21273eda969f51dfbb5cbd,2384,24-02-2023 00:00,-2.0493,-4.95,-3.29,-6.83,-1.55,7.97,24.23,0,0,0,0,0,0,0,0,B,B,C,C,,C,C,B,B,A,24.25,0,Equity: Flexi Cap,14.53,0,5000,99,99,36.1884,,,,,,34.5224,1.99
Edelweiss Mutual Fund,Edelweiss Gold and Silver E T F FoF,1.15231,64fe6c64a6a1349319c7502869cc945d,Edelweiss Gold and Silver E T F FoF Reg (G),dd4633e09f638db538af9c7ef4faf192,dd4633e09f638db538af9c7ef4faf192,136,14-09-2022 00:00,1.1522,-3.68,-6.27,-0.9,8.19,5,24.21,18.57,0,0,0,0,0,0,0,A,A,A,B,,C,C,C,A,A,20.29,1,Gold: Gold Funds,14.923,0,100,100,100,30.0137,,,,,,21.4618,0.72
Groww Mutual Fund,Groww Value Fund,-2.14518,41f096a416fbd2c1d178ad8f973b9e34,Groww Value Fund Reg (G),c5c67e35fd2fbe559db6e1aa164c6715,c5c67e35fd2fbe559db6e1aa164c6715,44,08-09-2015 00:00,-2.1452,-5.16,-3.62,-6.7,-2.2,6.36,24.2,19.3,11.5,16.86,9.45,0,0,0,0,A,B,C,C,,C,B,B,B,A,10.52,1,Equity: Value,25.0661,0,10,100,10,32.561,25.7529,23.2129,,,,15.0934,2.3
UTI Mutual Fund,UTI Gold E T F FoF,0.233806,29381e3e068e636bbfb529827f1fe963,UTI Gold E T F FoF Reg (G),cd73915470cc0a1cc8229faff27b69c1,cd73915470cc0a1cc8229faff27b69c1,125,28-10-2022 00:00,0.2338,-3.83,-4.69,-1.26,6.38,3.65,24.18,18.44,0,0,0,0,0,0,0,D,C,B,B,,C,C,C,A,A,19.87,4,Gold: Gold Funds,14.4902,0,5000,500,500,27.1855,,,,,,21.3482,0.56
ICICI Prudential Mutual Fund,ICICI Pru Commodities Fund,-2.30769,acbeef0488a70741151c4805d34cc57d,ICICI Pru Commodities Fund Reg (G),f3e10c51c48b18a248f6051400b27765,f3e10c51c48b18a248f6051400b27765,2609,15-10-2019 00:00,-2.3077,-7.48,-4.32,-9.33,-4.27,-1.04,24.14,19.84,14.79,30.61,0,0,0,0,0,C,C,D,C,,A,A,A,A,A,29.73,0,Equity: Thematic,38.1,0,5000,100,100,34.1407,28.6347,35.5082,,,,35.4321,1.99
DSP Mutual Fund,DSP Multi Asset Allocation Fund,-0.593998,aef0a318cc1ab3766a8903c07ca48d5d,DSP Multi Asset Allocation Fund Reg (G),35ce226833913f629141414e14f14d67,35ce226833913f629141414e14f14d67,2195,27-09-2023 00:00,-0.594,-2.48,-2.36,-3.05,2.62,8.23,24.14,0,0,0,0,0,0,0,0,C,A,A,B,,C,B,B,B,A,21.11,0,Hybrid: Multi-Asset,12.5513,0,100,100,100,31.2481,,,,,,30.7368,1.68
ICICI Prudential Mutual Fund,ICICI Pru Regular Gold Savings,0.567366,37d4c2cac27cd790cedfb2d23845ebf1,ICICI Pru Regular Gold Savings Reg (G),8d4fae2bd7551d673ca7bec82d326003,8d4fae2bd7551d673ca7bec82d326003,1157,11-10-2011 00:00,0.5674,-3.87,-4.47,-1.17,6.49,3.03,24.1,18.62,13.9,13.05,12.84,9.879,0,0,0,C,B,D,B,,B,B,B,A,A,6.77,3,Gold: Gold Funds,23.681,0,100,100,100,26.5906,18.3686,13.864,12.1481,,,9.8119,0.36
SBI Mutual Fund,SBI M Comma Fund,-2.0685,68b9ed1063f1a66155b3599b0044b0cf,SBI Magnum Comma Fund Reg (G),e0a28fb37207893244f76c06bdbfb40b,e0a28fb37207893244f76c06bdbfb40b,697,08-08-2005 00:00,-2.0685,-6.64,-4.26,-9.22,-6.27,3.39,24.09,19.17,9.63,21.07,13.61,14.5802,10.6403,0,0,C,C,C,C,,B,A,A,A,A,12.55,0,Equity: Thematic,97.2687,0,5000,500,500,42.3071,27.6059,26.9328,19.6929,15.6651,,13.8026,2.51
Nippon India Mutual Fund,Nippon India Equity Hybrid Fund,-1.38997,2dae3ffbe0cd5456f6b77098f39952cb,Nippon India Equity Hybrid Fund (G),72d577a369cadecefdd536fa5e1a1269,72d577a369cadecefdd536fa5e1a1269,3976,08-06-2005 00:00,-1.39,-3.28,-2.58,-4.8,-0.25,8.16,24.02,18.43,13.69,13.03,9.02,10.1404,11.9062,0,0,A,A,B,A,,A,B,A,A,A,12.52,3,Hybrid: Aggressive,99.3287,0,500,100,100,32.632,23.9633,21.4869,13.2752,12.9527,,13.2602,1.97
Quant Mutual Fund,Quant Absolute Fund,-1.28757,bbdda543a914f183fdb8d06688b0596b,Quant Absolute Fund (G),ccbbee06e9e2137094da98b0e72688d8,ccbbee06e9e2137094da98b0e72688d8,2352,21-03-2001 00:00,-1.2876,-4.8,-4.13,-7.11,-6.6,0.35,23.99,13.13,12.52,22.99,17.69,15.2056,14.014,15.2241,0,B,B,B,A,,A,A,A,A,A,16.93,5,Hybrid: Aggressive,402.6549,0,0,1000,1000,30.7517,23.5538,26.8928,20.2671,17.8204,15.7618,16.6723,2
Sundaram Mutual Fund,Sundaram Services Fund,-1.88286,40d11c2dfcd76caee32c06584dae05e0,Sundaram Services Fund (G),fef50650ad77e5f725bd8df3a7f04431,fef50650ad77e5f725bd8df3a7f04431,4068,21-09-2018 00:00,-1.8829,-4.28,-3.61,-6.58,1.87,13.07,23.97,19.84,12.69,21.09,0,0,0,0,0,A,A,A,C,,A,A,A,A,A,20.38,0,Equity: Thematic,31.6625,0,100,100,100,42.4069,27.3482,27.1753,,,,25.5425,1.88
Quantum Mutual Fund,Quantum Gold Saving Fund,0.62274,8b4b5ca8773bb1c1556c5a7cf923d56b,Quantum Gold Saving Fund Reg (G),d81c7a2aaa9a52a8653e88278d412f75,d81c7a2aaa9a52a8653e88278d412f75,130,19-05-2011 00:00,0.6227,-3.78,-4.6,-1.26,6.4,3.28,23.93,18.57,13.94,13.05,12.93,0,0,0,0,D,C,C,B,,B,B,C,A,A,11.97,3,Gold: Gold Funds,28.8583,0,5000,1000,500,26.606,18.3799,13.9422,,,,13.9008,0.21
UTI Mutual Fund,UTI Childrens Equity Fund,-1.47903,5e03400258a55497b386b8f3ff28bf59,UTI Childrens Equity Fund (G),15c2ed57cb97e12f511872ab91bf525e,15c2ed57cb97e12f511872ab91bf525e,1200,17-02-2004 00:00,-1.479,-4.18,-3.7,-7.62,-3.24,8.52,23.9,16.18,8.48,16.94,11.88,12.1771,12.2864,11.1504,0,D,C,C,B,,C,B,B,B,B,10.68,2,Solution: Children Equity,81.5462,0,1000,500,500,41.1269,24.1523,22.4759,16.2303,14.8638,13.5237,13.3308,2.22
ICICI Prudential Mutual Fund,ICICI Pru Smallcap Fund,-2.08309,09c8c65eaef56d19244e5daae748b31e,ICICI Pru Smallcap Fund Reg (G),ac0bb20967622248a0a164ed6a59f258,ac0bb20967622248a0a164ed6a59f258,8825,18-10-2007 00:00,-2.083,-5.86,-2.86,-7.44,-2.62,8.39,23.84,24.63,16.59,27.64,16.51,16.0827,15.8879,0,0,A,B,C,C,,B,B,A,A,A,13.31,3,Equity: Small Cap,84.61,0,5000,100,100,37.0362,30.7054,33.6327,21.8712,19.0577,,18.3135,1.77
UTI Mutual Fund,UTI MNC Fund,-1.74974,e3b893635ec233c4c4f0bb5b9640389b,UTI MNC Fund (G),388f2c59fafa65f708fa4e33286b4536,388f2c59fafa65f708fa4e33286b4536,3249,10-07-1998 00:00,-1.7497,-5.5,-2.81,-8.13,-4.16,6.76,23.84,18.15,10.41,14.28,10.84,11.7403,15.3933,0,0,B,C,B,C,,B,A,A,A,A,15.37,0,Equity: Thematic,385.5921,0,5000,500,500,41.8736,25.3597,21.1264,14.5369,15.7474,,15.9835,2
Canara Robeco Mutual Fund,Canara Robeco Equity Hybrid Fund,-1.216,2a96e0314d5458755723e560cddf9ebf,Canara Robeco Equity Hybrid Fund Reg (G),eb6251b473a87f500b1b2ddac9d28eb6,eb6251b473a87f500b1b2ddac9d28eb6,11278,01-02-1993 00:00,-1.2159,-3.02,-2.22,-4.46,0.13,9.84,23.78,16.43,10.76,15.72,13.19,12.6134,13.5996,16.0549,14.6632,A,A,A,A,,A,A,A,A,A,11.95,3,Hybrid: Aggressive,342.82,0,5000,1000,1000,33.1458,21.4224,19.3761,15.2541,14.8333,14.8733,14.2875,1.71
